Premise_ID,Argument_ID,annotator,persuasiveness,changeability,premise_agreement,Group_ID
ecjdy9,fbbwako,group-06_person-0,2,3,4,6
ee5omb,fbqnkpb,group-06_person-0,3,3,6,6
egv5oq,fcbcyfj,group-06_person-0,3,2,6,6
em5ysn,fdp7i73,group-06_person-0,3,2,6,6
ew7pnz,fg060vt,group-06_person-0,2,1,2,6
f0lj6c,fh8fc1e,group-06_person-0,4,2,3,6
f87gcy,fikmfaf,group-06_person-0,2,2,2,6
fv7jj5,fmj2w9e,group-06_person-0,2,1,5,6
fynnb1,fn2rews,group-06_person-0,2,3,4,6
g04jh0,fn8k26j,group-06_person-0,1,2,1,6
g0iree,fnad97n,group-06_person-0,2,4,2,6
g2t3zo,fnngia2,group-06_person-0,3,4,6,6
g5qomx,foa26eo,group-06_person-0,4,3,4,6
g75qk8,fog1x9x,group-06_person-0,3,5,6,6
gaag9b,foyzjpi,group-06_person-0,2,4,6,6
gacus9,foyxdqq,group-06_person-0,2,2,6,6
gaixmg,fp1ciym,group-06_person-0,3,5,4,6
gek0x9,fpnzfk4,group-06_person-0,3,4,5,6
gfvp0d,fpwro8z,group-06_person-0,3,2,2,6
ghufwu,fqbjssk,group-06_person-0,3,2,3,6
gobe37,frgaad5,group-06_person-0,4,2,3,6
gtacvw,fsb97o6,group-06_person-0,3,4,6,6
gyv5e3,ftcqb9o,group-06_person-0,3,2,2,6
heeoeu,fvrif3a,group-06_person-0,3,3,4,6
hf118j,fvuwjas,group-06_person-0,4,2,3,6
hmsb4p,fx6zimm,group-06_person-0,4,1,1,6
hnqnw8,fxd90ii,group-06_person-0,5,4,5,6
hp6pc7,fxtu89t,group-06_person-0,4,3,3,6
hqkgwk,fy463ad,group-06_person-0,3,4,5,6
hup28j,fyomeff,group-06_person-0,3,3,5,6
husmzu,fyp168h,group-06_person-0,2,1,6,6
hux6p4,fypy4mn,group-06_person-0,4,3,5,6
hzl0y0,fzk2hec,group-06_person-0,4,1,1,6
il10ll,g3p2m1j,group-06_person-0,3,3,2,6
im9357,g3ybtwy,group-06_person-0,4,1,1,6
iryv95,g577tnb,group-06_person-0,2,3,4,6
is6puy,g55vm2t,group-06_person-0,2,3,5,6
isttqp,g5a8vbd,group-06_person-0,3,3,2,6
izu89j,g6l7mhu,group-06_person-0,3,4,4,6
j1f3dg,g6yry4x,group-06_person-0,2,4,4,6
j9cmoe,g8lcwkh,group-06_person-0,2,3,2,6
jtgrsf,gc5k82f,group-06_person-0,1,1,1,6
k1n9uq,gdpd1yu,group-06_person-0,4,3,3,6
k4i27w,ge9fyay,group-06_person-0,4,2,6,6
k694h8,gelae9l,group-06_person-0,4,3,5,6
k8kbg7,gez88no,group-06_person-0,4,2,5,6
k9viz8,gfa925t,group-06_person-0,4,3,2,6
kejrxe,gg4nysz,group-06_person-0,1,3,4,6
kfp3s3,ggaj46u,group-06_person-0,4,2,3,6
klf7ok,gh8wql3,group-06_person-0,4,3,5,6
knplpj,ghlsget,group-06_person-0,4,1,6,6
kr2cem,gib7bjn,group-06_person-0,4,3,4,6
ksk1zi,gigivba,group-06_person-0,3,2,6,6
kvwbxj,gj2sqbw,group-06_person-0,1,1,5,6
kvwbxj,gj3rp3a,group-06_person-0,3,2,5,6
kxqncx,gjbur0p,group-06_person-0,2,4,5,6
l38xa8,gkbthp3,group-06_person-0,2,4,5,6
l48r88,gkn3eit,group-06_person-0,2,4,5,6
l6bdhh,gl2h7la,group-06_person-0,3,3,2,6
l8wfsb,glevgdz,group-06_person-0,3,3,5,6
l93jku,gliyedm,group-06_person-0,2,1,2,6
l9e4p2,glkg1ad,group-06_person-0,2,4,5,6
laaiyq,glms7xx,group-06_person-0,3,2,2,6
lfhyzg,gmnd61m,group-06_person-0,2,3,5,6
lgf0c8,gmri2fv,group-06_person-0,5,3,3,6
lij37n,gn3ljuo,group-06_person-0,4,3,2,6
lkbbk0,gnlhzv2,group-06_person-0,4,4,3,6
lkw7ej,gnmaffr,group-06_person-0,3,3,4,6
lmf1g1,gnwfqr4,group-06_person-0,3,2,5,6
lruwc6,goocbnw,group-06_person-0,3,3,3,6
lzf2fq,gq76ryt,group-06_person-0,2,3,5,6
m6nlsz,gr6p17e,group-06_person-0,3,1,1,6
mg8bec,gsrvck3,group-06_person-0,4,4,4,6
n3s00z,gwri6cx,group-06_person-0,4,3,5,6
n5wzq9,gx5fat9,group-06_person-0,3,4,5,6
n6v2b9,gx9lywq,group-06_person-0,2,3,5,6
nan11q,gxufjsk,group-06_person-0,3,3,5,6
nh7mpy,gz00sk9,group-06_person-0,3,4,2,6
nihwkp,gz1ycdv,group-06_person-0,3,4,5,6
nk1m9l,gzaf3xx,group-06_person-0,3,2,6,6
nnntyj,gzvywro,group-06_person-0,2,4,5,6
npm6e9,h06sv0o,group-06_person-0,4,4,5,6
nv3g1t,h28p0gb,group-06_person-0,3,3,5,6
nykyt5,h1ntcm6,group-06_person-0,2,3,5,6
nyxmek,h1n6gsr,group-06_person-0,4,1,1,6
o57biq,h2leuj0,group-06_person-0,1,2,6,6
o6rsuf,h2yagcz,group-06_person-0,2,2,6,6
o8jiel,h35bvka,group-06_person-0,3,1,6,6
rolj7x,hqwv426,group-06_person-0,1,3,5,6
rtxqhw,hqw2ozs,group-06_person-0,1,3,5,6
sfpsqw,hurhepp,group-06_person-0,3,4,5,6
slw1xy,hvt9cbk,group-06_person-0,3,3,3,6
stkq6y,hx4oym2,group-06_person-0,2,2,5,6
su9o6y,hxayk3p,group-06_person-0,2,4,5,6
t5nsz0,hz9y53s,group-06_person-0,3,1,1,6
ta9mfx,hzzuttt,group-06_person-0,3,2,5,6
tbj8tt,i0ed85p,group-06_person-0,1,2,5,6
tiiwju,i1g4t8d,group-06_person-0,3,3,5,6
tlg6h0,i1unj1g,group-06_person-0,3,4,4,6
tnxhoy,i24b55x,group-06_person-0,2,4,5,6
tosga1,i27pzcj,group-06_person-0,4,3,5,6
uhx2s8,i7amzn3,group-06_person-0,3,3,5,6
ulxo44,i8078lb,group-06_person-0,3,4,5,6
v77jjs,ibjynb6,group-06_person-0,3,2,2,6
v77jjs,ibk2lnr,group-06_person-0,5,3,2,6
vbisqq,ic8geko,group-06_person-0,4,2,1,6
vhskxu,idcyjyk,group-06_person-0,2,4,6,6
vlv9r5,idximx5,group-06_person-0,3,4,5,6
vyk2lx,ig2o1qe,group-06_person-0,3,3,6,6
klf7ok,gh8wql3,group-06_person-1,4,3,5,6
lmf1g1,gnwfqr4,group-06_person-1,3,3,6,6
c0bxk2,er3honf,group-06_person-1,1,4,1,6
j9cmoe,g8lcwkh,group-06_person-1,1,3,5,6
tbj8tt,i0ed85p,group-06_person-1,1,5,3,6
e2ffk4,f8v5bxw,group-06_person-1,4,3,6,6
v77jjs,ibjynb6,group-06_person-1,3,3,2,6
fv7jj5,fmj2w9e,group-06_person-1,1,4,6,6
n6v2b9,gx9lywq,group-06_person-1,1,3,5,6
ck6lem,evlhswg,group-06_person-1,3,4,4,6
rtxqhw,hqw2ozs,group-06_person-1,1,4,4,6
isttqp,g5a8vbd,group-06_person-1,3,4,3,6
heeoeu,fvrif3a,group-06_person-1,2,5,6,6
husmzu,fyp168h,group-06_person-1,1,4,6,6
vlv9r5,idximx5,group-06_person-1,1,4,2,6
gaixmg,fp1ciym,group-06_person-1,3,1,1,6
lij37n,gn3ljuo,group-06_person-1,5,2,2,6
j1f3dg,g6yry4x,group-06_person-1,1,4,3,6
gacus9,foyxdqq,group-06_person-1,3,4,4,6
cd7xlh,ets6axf,group-06_person-1,1,4,3,6
cqcjb8,f2sg3z0,group-06_person-1,5,2,2,6
su9o6y,hxayk3p,group-06_person-1,2,4,5,6
fynnb1,fn2rews,group-06_person-1,1,4,4,6
laaiyq,glms7xx,group-06_person-1,2,2,6,6
nyxmek,h1n6gsr,group-06_person-1,5,4,5,6
kfp3s3,ggaj46u,group-06_person-1,3,2,5,6
mg8bec,gsrvck3,group-06_person-1,1,3,5,6
tlg6h0,i1unj1g,group-06_person-1,4,2,2,6
d16vwq,ezimycg,group-06_person-1,1,2,2,6
kxqncx,gjbur0p,group-06_person-1,3,1,2,6
vyk2lx,ig2o1qe,group-06_person-1,2,4,4,6
l6bdhh,gl2h7la,group-06_person-1,5,2,4,6
hqkgwk,fy463ad,group-06_person-1,4,3,4,6
gobe37,frgaad5,group-06_person-1,4,2,2,6
k8kbg7,gez88no,group-06_person-1,3,2,2,6
e7i09c,f9ztq8o,group-06_person-1,4,4,4,6
k1n9uq,gdpd1yu,group-06_person-1,4,3,3,6
lzf2fq,gq76ryt,group-06_person-1,3,4,5,6
cnw6dd,ewf8yka,group-06_person-1,4,1,1,6
t5nsz0,hz9y53s,group-06_person-1,4,3,5,6
e2les2,f8w76o9,group-06_person-1,4,2,2,6
dnmdry,f5cmid1,group-06_person-1,1,4,5,6
vhskxu,idcyjyk,group-06_person-1,2,4,3,6
il10ll,g3p2m1j,group-06_person-1,3,5,3,6
dux37d,f79g6tt,group-06_person-1,5,2,1,6
hzl0y0,fzk2hec,group-06_person-1,3,1,2,6
cp98xf,ewxew5l,group-06_person-1,3,5,4,6
ksk1zi,gigivba,group-06_person-1,2,4,3,6
o6rsuf,h2yagcz,group-06_person-1,4,2,5,6
bx8nev,eq4brct,group-06_person-1,4,2,6,6
lkw7ej,gnmaffr,group-06_person-1,3,3,4,6
dw146r,f7gzopu,group-06_person-1,3,2,1,6
em5ysn,fdp7i73,group-06_person-1,3,4,5,6
slw1xy,hvt9cbk,group-06_person-1,3,4,3,6
m6nlsz,gr6p17e,group-06_person-1,3,1,1,6
cjcojl,evchijk,group-06_person-1,4,4,3,6
f87gcy,fikmfaf,group-06_person-1,2,4,4,6
uhx2s8,i7amzn3,group-06_person-1,3,4,3,6
l9e4p2,glkg1ad,group-06_person-1,2,2,5,6
k694h8,gelae9l,group-06_person-1,4,4,5,6
hf118j,fvuwjas,group-06_person-1,3,4,3,6
n5wzq9,gx5fat9,group-06_person-1,2,4,4,6
g75qk8,fog1x9x,group-06_person-1,3,2,6,6
dlifxw,f4xctfd,group-06_person-1,1,4,4,6
cqzh6d,ex4aft5,group-06_person-1,3,1,2,6
kejrxe,gg4nysz,group-06_person-1,3,2,2,6
ta9mfx,hzzuttt,group-06_person-1,1,3,5,6
gtacvw,fsb97o6,group-06_person-1,3,4,6,6
gaag9b,foyzjpi,group-06_person-1,2,3,5,6
g2t3zo,fnngia2,group-06_person-1,2,3,6,6
ulxo44,i8078lb,group-06_person-1,4,4,5,6
nh7mpy,gz00sk9,group-06_person-1,3,3,3,6
dv7bus,f7b1edw,group-06_person-1,4,3,5,6
ew7pnz,fg060vt,group-06_person-1,2,2,3,6
bzyex3,eqyhthf,group-06_person-1,2,3,4,6
gek0x9,fpnzfk4,group-06_person-1,3,3,5,6
cnw6dd,ewegqqb,group-06_person-1,2,3,2,6
gfvp0d,fpwro8z,group-06_person-1,3,2,2,6
rolj7x,hqwv426,group-06_person-1,1,4,5,6
tiiwju,i1g4t8d,group-06_person-1,3,3,5,6
dnxtmx,f5jwgmv,group-06_person-1,3,1,1,6
lfhyzg,gmnd61m,group-06_person-1,3,3,5,6
lruwc6,goocbnw,group-06_person-1,3,4,3,6
o8jiel,h35bvka,group-06_person-1,4,2,5,6
is6puy,g55vm2t,group-06_person-1,2,3,4,6
f0lj6c,fh8fc1e,group-06_person-1,3,2,5,6
nan11q,gxufjsk,group-06_person-1,4,3,5,6
c9mr35,et0mh93,group-06_person-1,4,4,2,6
chgjgx,ev37yyq,group-06_person-1,4,2,2,6
bwsy2p,eq1sy2z,group-06_person-1,5,4,5,6
iryv95,g577tnb,group-06_person-1,1,4,5,6
l38xa8,gkbthp3,group-06_person-1,1,4,4,6
o57biq,h2leuj0,group-06_person-1,5,3,5,6
egv5oq,fcbcyfj,group-06_person-1,3,2,2,6
knplpj,ghlsget,group-06_person-1,4,2,5,6
dws74t,f7lhli7,group-06_person-1,2,2,5,6
bwvkjd,eq2zucr,group-06_person-1,4,3,2,6
gj3elc,fqi74fe,group-06_person-1,3,4,4,6
nv3g1t,h28p0gb,group-06_person-1,1,3,5,6
nk1m9l,gzaf3xx,group-06_person-1,4,1,1,6
cdtkp4,eu3adw0,group-06_person-1,2,1,6,6
dpgq5r,f5whq5t,group-06_person-1,3,2,6,6
ghufwu,fqbjssk,group-06_person-1,3,5,4,6
cjpsx0,evey4n9,group-06_person-1,3,4,4,6
dnbdyf,f5bar53,group-06_person-1,3,5,5,6
kvwbxj,gj2sqbw,group-06_person-1,1,4,3,6
npm6e9,h06sv0o,group-06_person-1,3,5,3,6
tnxhoy,i24b55x,group-06_person-1,2,4,5,6
ecjdy9,fbbwako,group-06_person-1,2,4,3,6
l48r88,gkn3eit,group-06_person-1,2,4,4,6
nykyt5,h1ntcm6,group-06_person-1,1,4,4,6
g04jh0,fn8k26j,group-06_person-1,1,4,3,6
k4i27w,ge9fyay,group-06_person-1,4,3,4,6
hmsb4p,fx6zimm,group-06_person-1,2,4,4,6
l93jku,gliyedm,group-06_person-1,2,1,2,6
hp6pc7,fxtu89t,group-06_person-1,4,4,4,6
e8oq47,fadhuop,group-06_person-1,3,1,6,6
n3s00z,gwri6cx,group-06_person-1,4,4,4,6
d1xczo,ezqycdl,group-06_person-1,5,5,4,6
lkbbk0,gnlhzv2,group-06_person-1,4,4,5,6
g0iree,fnad97n,group-06_person-1,1,4,4,6
kr2cem,gib7bjn,group-06_person-1,4,3,5,6
l8wfsb,glevgdz,group-06_person-1,3,4,5,6
gyv5e3,ftcqb9o,group-06_person-1,4,1,1,6
hup28j,fyomeff,group-06_person-1,4,4,2,6
stkq6y,hx4oym2,group-06_person-1,2,3,6,6
ee5omb,fbqnkpb,group-06_person-1,3,4,5,6
kvwbxj,gj3rp3a,group-06_person-1,3,4,3,6
ckkt03,evqpzqn,group-06_person-1,1,4,5,6
dn25wx,f57jo3s,group-06_person-1,1,2,2,6
tosga1,i27pzcj,group-06_person-1,4,4,5,6
nnntyj,gzvywro,group-06_person-1,2,4,6,6
jtgrsf,gc5k82f,group-06_person-1,1,2,6,6
k9viz8,gfa925t,group-06_person-1,3,2,5,6
v77jjs,ibk2lnr,group-06_person-1,5,3,2,6
vbisqq,ic8geko,group-06_person-1,4,4,4,6
hnqnw8,fxd90ii,group-06_person-1,5,2,3,6
hux6p4,fypy4mn,group-06_person-1,4,4,5,6
im9357,g3ybtwy,group-06_person-1,4,2,5,6
dn8vr0,f5aa52h,group-06_person-1,4,2,2,6
nihwkp,gz1ycdv,group-06_person-1,3,2,2,6
sfpsqw,hurhepp,group-06_person-1,3,5,2,6
cly1ve,evyqbgm,group-06_person-1,4,4,4,6
izu89j,g6l7mhu,group-06_person-1,2,4,5,6
g5qomx,foa26eo,group-06_person-1,5,3,3,6
lgf0c8,gmri2fv,group-06_person-1,5,4,5,6
ep5rpy,femfp0q,group-13_person-0,2,1,1,13
ep5rpy,femfp0q,group-13_person-1,4,2,2,13
ep5rpy,femfp0q,group-13_person-2,2,2,2,13
uf796g,i6sx45m,group-13_person-0,2,3,4,13
uf796g,i6sx45m,group-13_person-1,4,3,2,13
uf796g,i6sx45m,group-13_person-2,3,3,4,13
el3zgv,fdfgacd,group-13_person-0,2,3,4,13
el3zgv,fdfgacd,group-13_person-1,4,5,2,13
el3zgv,fdfgacd,group-13_person-2,2,4,3,13
o77pl6,h2yqh9z,group-13_person-0,2,4,4,13
o77pl6,h2yqh9z,group-13_person-1,4,3,2,13
o77pl6,h2yqh9z,group-13_person-2,1,3,4,13
dfz39r,f37qge1,group-13_person-0,2,3,3,13
dfz39r,f37qge1,group-13_person-1,4,3,3,13
dfz39r,f37qge1,group-13_person-2,2,4,5,13
gviowx,fsoyxl0,group-13_person-0,4,4,6,13
gviowx,fsoyxl0,group-13_person-1,5,4,1,13
gviowx,fsoyxl0,group-13_person-2,5,4,4,13
npm8sd,h08lt2o,group-13_person-0,5,3,2,13
npm8sd,h08lt2o,group-13_person-1,4,3,1,13
npm8sd,h08lt2o,group-13_person-2,5,3,4,13
ga65gk,fp6c1hg,group-13_person-0,5,3,2,13
ga65gk,fp6c1hg,group-13_person-1,3,5,3,13
ga65gk,fp6c1hg,group-13_person-2,4,2,4,13
hmzfex,fx8d9vq,group-13_person-0,1,5,4,13
hmzfex,fx8d9vq,group-13_person-1,2,5,5,13
hmzfex,fx8d9vq,group-13_person-2,1,2,1,13
g7av9h,fojn5a8,group-13_person-0,4,5,2,13
g7av9h,fojn5a8,group-13_person-1,5,2,6,13
g7av9h,fojn5a8,group-13_person-2,2,5,4,13
gkq9oo,fqtnwnb,group-13_person-0,2,4,5,13
gkq9oo,fqtnwnb,group-13_person-1,1,2,5,13
gkq9oo,fqtnwnb,group-13_person-2,1,2,5,13
nk2gzd,gzaqm83,group-13_person-0,1,2,5,13
nk2gzd,gzaqm83,group-13_person-1,4,3,4,13
nk2gzd,gzaqm83,group-13_person-2,1,3,5,13
e47el9,f9hfam1,group-13_person-0,5,5,2,13
e47el9,f9hfam1,group-13_person-1,5,5,2,13
e47el9,f9hfam1,group-13_person-2,5,4,4,13
vlgill,idycnkq,group-13_person-0,4,2,6,13
vlgill,idycnkq,group-13_person-1,4,5,2,13
vlgill,idycnkq,group-13_person-2,5,4,3,13
n46phb,gwu6cek,group-13_person-0,3,1,6,13
n46phb,gwu6cek,group-13_person-1,4,4,2,13
n46phb,gwu6cek,group-13_person-2,2,4,4,13
vhsb5f,ig9awgj,group-13_person-0,3,5,4,13
vhsb5f,ig9awgj,group-13_person-1,2,5,3,13
vhsb5f,ig9awgj,group-13_person-2,1,4,3,13
fx1l9f,fn8zv3j,group-13_person-0,1,5,3,13
fx1l9f,fn8zv3j,group-13_person-1,1,5,3,13
fx1l9f,fn8zv3j,group-13_person-2,1,2,5,13
n6cy28,gx7k02t,group-13_person-0,2,4,4,13
n6cy28,gx7k02t,group-13_person-1,1,5,3,13
n6cy28,gx7k02t,group-13_person-2,2,4,4,13
gxzpx5,ft72ur0,group-13_person-0,1,5,6,13
gxzpx5,ft72ur0,group-13_person-1,1,3,4,13
gxzpx5,ft72ur0,group-13_person-2,1,3,5,13
tbi3y6,i09akjo,group-13_person-0,1,5,3,13
tbi3y6,i09akjo,group-13_person-1,3,5,3,13
tbi3y6,i09akjo,group-13_person-2,3,4,3,13
lkaav5,gnir0rf,group-13_person-0,1,4,3,13
lkaav5,gnir0rf,group-13_person-1,1,5,4,13
lkaav5,gnir0rf,group-13_person-2,1,3,3,13
t5w48f,hz7lt25,group-13_person-0,1,4,2,13
t5w48f,hz7lt25,group-13_person-1,2,5,3,13
t5w48f,hz7lt25,group-13_person-2,2,4,2,13
mei59t,gsh9wm3,group-13_person-0,1,5,3,13
mei59t,gsh9wm3,group-13_person-1,4,5,4,13
mei59t,gsh9wm3,group-13_person-2,1,4,5,13
nnicjx,gzyyzmw,group-13_person-0,4,1,1,13
nnicjx,gzyyzmw,group-13_person-1,2,3,2,13
nnicjx,gzyyzmw,group-13_person-2,1,3,3,13
lslx0h,gqxvldp,group-13_person-0,1,5,4,13
lslx0h,gqxvldp,group-13_person-1,2,3,5,13
lslx0h,gqxvldp,group-13_person-2,3,4,5,13
ea9czq,fartpgq,group-13_person-0,3,4,4,13
ea9czq,fartpgq,group-13_person-1,5,5,3,13
ea9czq,fartpgq,group-13_person-2,4,4,3,13
l4vq37,gkquf61,group-13_person-0,2,2,3,13
l4vq37,gkquf61,group-13_person-1,4,4,2,13
l4vq37,gkquf61,group-13_person-2,2,3,2,13
cgie3b,euhkcvc,group-13_person-0,2,1,6,13
cgie3b,euhkcvc,group-13_person-1,3,5,4,13
cgie3b,euhkcvc,group-13_person-2,5,3,4,13
scuusu,hu94dqn,group-13_person-0,4,3,3,13
scuusu,hu94dqn,group-13_person-1,4,5,3,13
scuusu,hu94dqn,group-13_person-2,4,4,4,13
mggbbh,gssvaz1,group-13_person-0,2,5,6,13
mggbbh,gssvaz1,group-13_person-1,2,5,4,13
mggbbh,gssvaz1,group-13_person-2,1,3,6,13
e2lm81,f8waqi2,group-13_person-0,2,3,5,13
e2lm81,f8waqi2,group-13_person-1,2,1,5,13
e2lm81,f8waqi2,group-13_person-2,1,2,5,13
f6f8nf,fi7are6,group-13_person-0,1,5,3,13
f6f8nf,fi7are6,group-13_person-1,3,5,3,13
f6f8nf,fi7are6,group-13_person-2,1,3,2,13
dvaqqm,f7biojp,group-13_person-0,4,4,4,13
dvaqqm,f7biojp,group-13_person-1,4,5,4,13
dvaqqm,f7biojp,group-13_person-2,3,4,4,13
gfigrf,fptra9y,group-13_person-0,1,4,4,13
gfigrf,fptra9y,group-13_person-1,2,3,4,13
gfigrf,fptra9y,group-13_person-2,1,3,4,13
gx7qlm,ft0b12c,group-13_person-0,2,3,5,13
gx7qlm,ft0b12c,group-13_person-1,4,5,4,13
gx7qlm,ft0b12c,group-13_person-2,1,4,4,13
u8ocxq,i5maqux,group-13_person-0,4,3,5,13
u8ocxq,i5maqux,group-13_person-1,2,4,4,13
u8ocxq,i5maqux,group-13_person-2,1,3,4,13
krhja1,gn0fl1w,group-13_person-0,4,4,5,13
krhja1,gn0fl1w,group-13_person-1,3,3,4,13
krhja1,gn0fl1w,group-13_person-2,4,3,4,13
hiszmp,fwi23kj,group-13_person-0,2,4,5,13
hiszmp,fwi23kj,group-13_person-1,2,2,5,13
hiszmp,fwi23kj,group-13_person-2,1,3,4,13
o7w5jf,h31j19o,group-13_person-0,5,4,3,13
o7w5jf,h31j19o,group-13_person-1,5,5,1,13
o7w5jf,h31j19o,group-13_person-2,4,2,2,13
t7itsh,hzi88mz,group-13_person-0,1,5,3,13
t7itsh,hzi88mz,group-13_person-1,3,3,3,13
t7itsh,hzi88mz,group-13_person-2,1,3,5,13
c989ju,esvvuaf,group-13_person-0,5,1,1,13
c989ju,esvvuaf,group-13_person-1,2,4,4,13
c989ju,esvvuaf,group-13_person-2,4,2,1,13
jo1ulg,gb5btas,group-13_person-0,2,2,3,13
jo1ulg,gb5btas,group-13_person-1,3,3,2,13
jo1ulg,gb5btas,group-13_person-2,1,3,3,13
s0lwc8,hs33uu0,group-13_person-0,4,2,5,13
s0lwc8,hs33uu0,group-13_person-1,5,5,2,13
s0lwc8,hs33uu0,group-13_person-2,1,4,5,13
it8yod,g5d8gyr,group-13_person-0,4,4,3,13
it8yod,g5d8gyr,group-13_person-1,4,4,3,13
it8yod,g5d8gyr,group-13_person-2,5,4,4,13
l164lc,gjxw5f4,group-13_person-0,4,5,4,13
l164lc,gjxw5f4,group-13_person-1,4,5,4,13
l164lc,gjxw5f4,group-13_person-2,3,2,5,13
nqqwdz,h0c6ajd,group-13_person-0,3,3,2,13
nqqwdz,h0c6ajd,group-13_person-1,4,4,2,13
nqqwdz,h0c6ajd,group-13_person-2,4,2,2,13
gh6f8v,fq83m1t,group-13_person-0,2,2,2,13
gh6f8v,fq83m1t,group-13_person-1,4,5,4,13
gh6f8v,fq83m1t,group-13_person-2,4,2,1,13
qxijfk,i929wd1,group-13_person-0,3,1,1,13
qxijfk,i929wd1,group-13_person-1,3,4,2,13
qxijfk,i929wd1,group-13_person-2,1,4,4,13
mfm0i7,gso71ue,group-13_person-0,2,4,3,13
mfm0i7,gso71ue,group-13_person-1,3,2,2,13
mfm0i7,gso71ue,group-13_person-2,1,3,3,13
it9jv1,g5dt3kt,group-13_person-0,1,2,2,13
it9jv1,g5dt3kt,group-13_person-1,3,3,3,13
it9jv1,g5dt3kt,group-13_person-2,1,2,4,13
k4x8jk,gebkoon,group-13_person-0,3,4,4,13
k4x8jk,gebkoon,group-13_person-1,3,1,6,13
k4x8jk,gebkoon,group-13_person-2,4,4,4,13
cjywbf,evhgt2v,group-13_person-0,4,4,4,13
cjywbf,evhgt2v,group-13_person-1,3,5,4,13
cjywbf,evhgt2v,group-13_person-2,2,3,4,13
lj3sta,gnf3o92,group-13_person-0,5,3,3,13
lj3sta,gnf3o92,group-13_person-1,3,5,3,13
lj3sta,gnf3o92,group-13_person-2,2,2,3,13
fub103,fmcb7ur,group-13_person-0,4,4,3,13
fub103,fmcb7ur,group-13_person-1,3,2,6,13
fub103,fmcb7ur,group-13_person-2,2,4,4,13
mg8bec,gsrzn1z,group-13_person-0,5,4,6,13
mg8bec,gsrzn1z,group-13_person-1,4,4,3,13
mg8bec,gsrzn1z,group-13_person-2,4,2,4,13
c7ij48,esfehc8,group-13_person-0,1,2,2,13
c7ij48,esfehc8,group-13_person-1,2,5,4,13
c7ij48,esfehc8,group-13_person-2,1,2,2,13
ho9xs0,fxgp3o2,group-13_person-0,2,1,6,13
ho9xs0,fxgp3o2,group-13_person-1,2,5,1,13
ho9xs0,fxgp3o2,group-13_person-2,1,2,5,13
se7ubl,huhm8ez,group-13_person-0,1,2,2,13
se7ubl,huhm8ez,group-13_person-1,3,4,4,13
se7ubl,huhm8ez,group-13_person-2,1,3,2,13
kvy8pe,gj1rnp4,group-13_person-0,4,5,3,13
kvy8pe,gj1rnp4,group-13_person-1,4,5,2,13
kvy8pe,gj1rnp4,group-13_person-2,5,3,2,13
d7i1ta,f10w8pj,group-13_person-0,3,2,2,13
d7i1ta,f10w8pj,group-13_person-1,3,4,3,13
d7i1ta,f10w8pj,group-13_person-2,2,2,2,13
elyvzu,fdl725c,group-13_person-0,3,2,6,13
elyvzu,fdl725c,group-13_person-1,3,3,5,13
elyvzu,fdl725c,group-13_person-2,4,4,4,13
hze7mb,fzie01n,group-13_person-0,3,4,3,13
hze7mb,fzie01n,group-13_person-1,4,3,1,13
hze7mb,fzie01n,group-13_person-2,4,2,2,13
d1dnmf,ezmgveg,group-13_person-0,2,4,2,13
d1dnmf,ezmgveg,group-13_person-1,3,5,4,13
d1dnmf,ezmgveg,group-13_person-2,1,4,4,13
g22039,fnizs6b,group-13_person-0,5,2,2,13
g22039,fnizs6b,group-13_person-1,3,4,4,13
g22039,fnizs6b,group-13_person-2,2,3,5,13
g2agom,fnl0st7,group-13_person-0,2,3,6,13
g2agom,fnl0st7,group-13_person-1,2,1,5,13
g2agom,fnl0st7,group-13_person-2,2,2,4,13
gzxhte,ftj6xb6,group-13_person-0,5,2,2,13
gzxhte,ftj6xb6,group-13_person-1,2,4,4,13
gzxhte,ftj6xb6,group-13_person-2,3,2,2,13
f4900f,fhoslf3,group-13_person-0,4,1,2,13
f4900f,fhoslf3,group-13_person-1,2,4,2,13
f4900f,fhoslf3,group-13_person-2,1,2,4,13
gtl487,fscwbq6,group-13_person-0,1,3,5,13
gtl487,fscwbq6,group-13_person-1,2,5,4,13
gtl487,fscwbq6,group-13_person-2,3,2,1,13
mdaflc,gs8ah7s,group-13_person-0,2,2,2,13
mdaflc,gs8ah7s,group-13_person-1,3,5,2,13
mdaflc,gs8ah7s,group-13_person-2,2,3,2,13
sjgujj,hveorew,group-13_person-0,3,5,3,13
sjgujj,hveorew,group-13_person-1,3,3,5,13
sjgujj,hveorew,group-13_person-2,2,2,4,13
kv8bfi,giwufp0,group-13_person-0,2,2,6,13
kv8bfi,giwufp0,group-13_person-1,4,3,2,13
kv8bfi,giwufp0,group-13_person-2,2,3,3,13
e51rnp,f9h3vze,group-13_person-0,2,5,3,13
e51rnp,f9h3vze,group-13_person-1,3,5,4,13
e51rnp,f9h3vze,group-13_person-2,2,2,1,13
huyaap,fyq0khq,group-13_person-0,3,2,6,13
huyaap,fyq0khq,group-13_person-1,4,5,3,13
huyaap,fyq0khq,group-13_person-2,3,3,2,13
jbdzy6,g8uwdu8,group-13_person-0,2,3,5,13
jbdzy6,g8uwdu8,group-13_person-1,3,5,3,13
jbdzy6,g8uwdu8,group-13_person-2,2,3,4,13
k661eb,gej2ux5,group-13_person-0,5,5,3,13
k661eb,gej2ux5,group-13_person-1,3,5,3,13
